,University,University Latitude,University Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
241,Harvard University,42.37626005,-71.12612232686303,Shays Pub & Wine Bar,42.371840289878996,-71.12075279546362,Wine Bar
242,Harvard University,42.37626005,-71.12612232686303,9 Tastes,42.372086369684204,-71.12052779188154,Thai Restaurant
243,Harvard University,42.37626005,-71.12612232686303,Avis Car Rental,42.372312,-71.122707,Rental Car Location
244,Harvard University,42.37626005,-71.12612232686303,Regattabar at The Charles Hotel,42.37227802564485,-71.12245993898784,Jazz Club
245,Harvard University,42.37626005,-71.12612232686303,Moleskine,42.37355209462482,-71.121092674878,Paper / Office Supplies Store
246,Harvard University,42.37626005,-71.12612232686303,Hertz,42.371998,-71.120991,Rental Car Location
247,Harvard University,42.37626005,-71.12612232686303,Falafel Corner,42.372543898846224,-71.12164051016907,Middle Eastern Restaurant
248,Harvard University,42.37626005,-71.12612232686303,Noir at the Charles Hotel,42.37239260367295,-71.12223217060365,Hotel Bar
249,Harvard University,42.37626005,-71.12612232686303,Legal Sea Foods,42.37201865323911,-71.1232318511448,Seafood Restaurant
250,Harvard University,42.37626005,-71.12612232686303,IHOP,42.37208009881356,-71.12173128243916,Breakfast Spot
251,Harvard University,42.37626005,-71.12612232686303,Rhythm 'n Wraps,42.37690706466758,-71.11822722619915,Food Truck
252,Harvard University,42.37626005,-71.12612232686303,B.GOOD,42.37271161388553,-71.12142769857354,Fast Food Restaurant
253,Harvard University,42.37626005,-71.12612232686303,Sheraton Fitness Center,42.377187354674504,-71.12330447556833,Gym
254,Harvard University,42.37626005,-71.12612232686303,Parsnip,42.37238363332644,-71.1206500271568,French Restaurant
255,Harvard University,42.37626005,-71.12612232686303,Dunkin',42.37422563439596,-71.1212325772982,Donut Shop
256,Harvard University,42.37626005,-71.12612232686303,Zipcar Charles Hotel,42.372440338134766,-71.12287902832031,Rental Car Location
257,Harvard University,42.37626005,-71.12612232686303,Takemura Japanese Restaurant,42.37198205072245,-71.12168511786406,Japanese Restaurant
258,Harvard University,42.37626005,-71.12612232686303,Cambridge Historical Society,42.377637,-71.13417199999999,History Museum
259,Princeton University,40.342835075,-74.65800016680154,McCarter Theatre,40.34416906311987,-74.66054830632977,Theater
260,Princeton University,40.342835075,-74.65800016680154,The Dinky Bar & Kitchen,40.34386204346036,-74.65958833694458,New American Restaurant
261,Princeton University,40.342835075,-74.65800016680154,Princeton University Art Museum,40.347658006155726,-74.6578754570334,Art Museum
262,Princeton University,40.342835075,-74.65800016680154,Wawa,40.341862,-74.659039,Convenience Store
263,Princeton University,40.342835075,-74.65800016680154,Prospect Garden,40.34677310924488,-74.6564968711537,Garden
264,Princeton University,40.342835075,-74.65800016680154,Princeton University Store,40.34702225277009,-74.66156978050843,College Bookstore
265,Princeton University,40.342835075,-74.65800016680154,Richardson Auditorium,40.34828756389875,-74.6604684439938,Concert Hall
266,Princeton University,40.342835075,-74.65800016680154,Soonja's Cuisine,40.33886526021047,-74.65752211972011,Sushi Restaurant
267,Princeton University,40.342835075,-74.65800016680154,Enterprise Rent-A-Car,40.338295165278836,-74.6567814052105,Rental Car Location
268,Princeton University,40.342835075,-74.65800016680154,NJT - Princeton Station (NEC),40.34194275141419,-74.65923015823331,Train Station
269,Princeton University,40.342835075,-74.65800016680154,Elm Lane Roundabout,40.34077,-74.65593,Plaza
270,Princeton University,40.342835075,-74.65800016680154,Lenz Tennis Center,40.34122892440176,-74.65484619140625,Tennis Court
271,Princeton University,40.342835075,-74.65800016680154,Soonja's Cafe With Sushi,40.33886,-74.657323,Sushi Restaurant
272,Princeton University,40.342835075,-74.65800016680154,Bedford Field,40.341483577720545,-74.65277463890037,Hockey Field
273,Princeton University,40.342835075,-74.65800016680154,D Bar,40.340525404888915,-74.66519290814502,Bar
274,Princeton University,40.342835075,-74.65800016680154,Faculty Road Roundabout,40.33858771623683,-74.65560029074537,Plaza
275,Princeton University,40.342835075,-74.65800016680154,Chemistry CaFe,40.344340182901284,-74.65145379346569,Café
276,Princeton University,40.342835075,-74.65800016680154,Frick Lab Nature Path,40.3432323939051,-74.65068340301514,College Quad
277,Princeton University,40.342835075,-74.65800016680154,Coffee House,40.34165954589844,-74.6660385131836,Coffee Shop
278,Duke University,35.999603949999994,-78.93664631153634,Au Bon Pain,36.000682,-78.939417,Bakery
279,Duke University,35.999603949999994,-78.93664631153634,Sarah P. Duke Gardens,36.00142736307326,-78.93198251724243,Garden
280,Duke University,35.999603949999994,-78.93664631153634,Reynolds Industries Theater,36.00112318040379,-78.94118298019156,College Theater
281,Duke University,35.999603949999994,-78.93664631153634,Page Auditorium,36.00125869445188,-78.93986274159867,College Auditorium
282,Duke University,35.999603949999994,-78.93664631153634,Wilson Recreation Center,35.99712987643328,-78.94095804699025,College Gym
283,Duke University,35.999603949999994,-78.93664631153634,Duke Basketball Museum & Duke Athletics Hall of Fame,35.998107593947495,-78.94215394816453,Museum
284,Duke University,35.999603949999994,-78.93664631153634,Nasher Museum of Art,35.99898934179774,-78.92904068742855,Art Museum
285,Duke University,35.999603949999994,-78.93664631153634,The Loop Pizza Grill,36.0008101678901,-78.9407185918069,College Cafeteria
286,Duke University,35.999603949999994,-78.93664631153634,Panda Express,36.00099476053089,-78.94058212451907,Chinese Restaurant
287,Duke University,35.999603949999994,-78.93664631153634,Nasher Museum Cafe,35.99888533984376,-78.92923171306369,Café
288,Duke University,35.999603949999994,-78.93664631153634,The Perk,36.002195215779366,-78.9382586552691,Café
289,Duke University,35.999603949999994,-78.93664631153634,Chick-fil-A,36.004486,-78.936146,Fast Food Restaurant
290,Duke University,35.999603949999994,-78.93664631153634,Quenchers,35.997263186949446,-78.94092245615701,College Cafeteria
291,Duke University,35.999603949999994,-78.93664631153634,Twinnie's Cafe,36.0034007119035,-78.93979836334763,College Cafeteria
292,Duke University,35.999603949999994,-78.93664631153634,Subway,36.00477189835565,-78.93666491516524,Sandwich Place
293,Duke University,35.999603949999994,-78.93664631153634,Wells Fargo Bank,36.004361031416465,-78.93590927124023,Bank
294,Duke University,35.999603949999994,-78.93664631153634,McDonald's,36.0012233,-78.9414137,Fast Food Restaurant
295,Duke University,35.999603949999994,-78.93664631153634,Taishoff Aquatic Pavilion,35.997044459252514,-78.94088665792917,Pool
296,Brown University,41.826853625,-71.40228830348406,by CHLOE. Providence,41.827793,-71.400439,Vegetarian / Vegan Restaurant
297,Brown University,41.826853625,-71.40228830348406,Froyo World,41.82759393964354,-71.40040908169702,Frozen Yogurt Shop
298,Brown University,41.826853625,-71.40228830348406,Campus Dance,41.82622583635514,-71.40248546387555,Speakeasy
299,Brown University,41.826853625,-71.40228830348406,heng thai&rotisserie,41.827962,-71.401108,Thai Restaurant
300,Brown University,41.826853625,-71.40228830348406,Creperie,41.827766139719735,-71.40016484606673,Creperie
301,Brown University,41.826853625,-71.40228830348406,East Side Pockets,41.829574962134636,-71.40083828760554,Middle Eastern Restaurant
302,Brown University,41.826853625,-71.40228830348406,Pokeworks,41.82742844,-71.40031173,Poke Place
303,Brown University,41.826853625,-71.40228830348406,Avon Cinema,41.82903885450056,-71.40112011429592,Indie Movie Theater
304,Brown University,41.826853625,-71.40228830348406,Flatbread Company,41.82958897297029,-71.40034263909384,Pizza Place
305,Brown University,41.826853625,-71.40228830348406,Antonio's Pizza,41.8288590929464,-71.40075907304359,Pizza Place
306,Brown University,41.826853625,-71.40228830348406,Den Den Korean Fried chicken,41.82821684545062,-71.40039899472286,Korean Restaurant
307,Brown University,41.826853625,-71.40228830348406,Durk's BAR·B·Q,41.82947050110525,-71.40072879600052,BBQ Joint
308,Brown University,41.826853625,-71.40228830348406,Mike's Calzones & Deli,41.82975269822959,-71.40099135292934,Mediterranean Restaurant
309,Brown University,41.826853625,-71.40228830348406,Byblos Hookah Lounge,41.82909504952013,-71.4005292152792,Hookah Bar
310,Brown University,41.826853625,-71.40228830348406,Spectrum India,41.82856815189382,-71.40080678423814,Miscellaneous Shop
311,Brown University,41.826853625,-71.40228830348406,Shake Shack,41.828381,-71.400526,Burger Joint
312,Brown University,41.826853625,-71.40228830348406,Kabob and Curry,41.828945495217646,-71.40066671229482,Indian Restaurant
313,Brown University,41.826853625,-71.40228830348406,Rockstar Body Piercing,41.82900858485147,-71.40068954710459,Jewelry Store
314,Brown University,41.826853625,-71.40228830348406,Bagel Gourmet Olé,41.82975659008954,-71.4008018942785,Bagel Shop
315,Brown University,41.826853625,-71.40228830348406,Graduate Center Bar,41.82343923515555,-71.400597960896,Bar
316,Brown University,41.826853625,-71.40228830348406,Brown University Bookstore,41.82812691896646,-71.40089150744537,Bookstore
317,Brown University,41.826853625,-71.40228830348406,The RISD Museum of Art,41.826253881414694,-71.4080343367115,Art Gallery
318,Brown University,41.826853625,-71.40228830348406,Bolt Coffee at the RISD Museum,41.82702321116954,-71.40774094894861,Café
319,Brown University,41.826853625,-71.40228830348406,WaterFire - Memorial Park,41.825747922391514,-71.40851497650146,Performing Arts Venue
320,Brown University,41.826853625,-71.40228830348406,Blue Room,41.826755531815394,-71.40324676126194,American Restaurant
321,Brown University,41.826853625,-71.40228830348406,Nelson Fitness Center,41.830225327322744,-71.39839046358082,College Gym
322,Brown University,41.826853625,-71.40228830348406,Hemenway's Seafood Grille & Oyster Bar,41.824215,-71.406913,Seafood Restaurant
323,Brown University,41.826853625,-71.40228830348406,Wong's Kitchen,41.827535,-71.400319,Asian Restaurant
324,Brown University,41.826853625,-71.40228830348406,Rhode Island School of Design,41.826562735637566,-71.40822571337279,University
325,Brown University,41.826853625,-71.40228830348406,Blue State Coffee,41.830095,-71.401002,Coffee Shop
326,Brown University,41.826853625,-71.40228830348406,Baja Tex Mex,41.82944375952369,-71.40076549156682,Mexican Restaurant
327,Brown University,41.826853625,-71.40228830348406,Prospect Terrace Park,41.82978011271179,-71.40726109642499,Scenic Lookout
328,Brown University,41.826853625,-71.40228830348406,DENDEN Café Asiana,41.828709107073074,-71.40820390761623,Korean Restaurant
329,Brown University,41.826853625,-71.40228830348406,New Rivers American Bistro,41.82740842928809,-71.40944721879279,New American Restaurant
330,Brown University,41.826853625,-71.40228830348406,Andreas Restaurant,41.829101224086486,-71.40083653628811,Greek Restaurant
331,Brown University,41.826853625,-71.40228830348406,Loui's Restaurant,41.82459494486155,-71.39898219575785,Diner
332,Brown University,41.826853625,-71.40228830348406,Dave's Coffee,41.821455418486806,-71.4044462184863,Coffee Shop
333,Brown University,41.826853625,-71.40228830348406,Knead Doughnuts,41.82412468639226,-71.40891599840438,Donut Shop
334,Brown University,41.826853625,-71.40228830348406,Harry's Bar & Burger,41.828247558091654,-71.40953374846515,Burger Joint
335,Brown University,41.826853625,-71.40228830348406,Bagel Gourmet,41.82353202777488,-71.39895246334827,Bagel Shop
336,Brown University,41.826853625,-71.40228830348406,Mama Kim's Korean BBQ,41.82719109157382,-71.4013489996581,Food Truck
337,Brown University,41.826853625,-71.40228830348406,Bacaro,41.82183845719545,-71.40537361074249,Italian Restaurant
338,Brown University,41.826853625,-71.40228830348406,Cafe Choklad,41.82743098484839,-71.40924916383001,Café
339,Brown University,41.826853625,-71.40228830348406,Mill's Tavern Restaurant,41.82800856352254,-71.40940668202337,New American Restaurant
340,Brown University,41.826853625,-71.40228830348406,Providence River Park,41.82448204711936,-71.40765749071217,Park
341,Brown University,41.826853625,-71.40228830348406,Plant City,41.820819,-71.404099,Vegetarian / Vegan Restaurant
342,Brown University,41.826853625,-71.40228830348406,Clean Plate,41.82126587224351,-71.4045964707465,Restaurant
343,Brown University,41.826853625,-71.40228830348406,Kung Fu Tea,41.827504008017,-71.39998627116393,Bubble Tea Shop
344,Brown University,41.826853625,-71.40228830348406,College Hill Cafe,41.82814992204725,-71.4008581422314,Coffee Shop
345,Brown University,41.826853625,-71.40228830348406,Katherine Moran Coleman Aquatic Center,41.830318162008275,-71.39823686247418,Pool
346,Brown University,41.826853625,-71.40228830348406,Parkside Rotisserie & Bar,41.82469419254883,-71.40722876721907,American Restaurant
347,Brown University,41.826853625,-71.40228830348406,Insomnia Cookies,41.830444,-71.400771,Dessert Shop
348,Brown University,41.826853625,-71.40228830348406,Josiah's,41.82345974983556,-71.39943969861504,Burger Joint
349,Brown University,41.826853625,-71.40228830348406,Starbucks,41.8275455,-71.40069556,Coffee Shop
350,Brown University,41.826853625,-71.40228830348406,Tropical Smoothie Cafe,41.829314,-71.40100199999999,Juice Bar
351,Brown University,41.826853625,-71.40228830348406,Chipotle Mexican Grill,41.828201801667696,-71.40055386775839,Mexican Restaurant
352,Brown University,41.826853625,-71.40228830348406,Circe Restaurant & Bar,41.82399051527038,-71.40960444050388,Restaurant
353,Brown University,41.826853625,-71.40228830348406,Ganko Ittetsu Ramen,41.827488,-71.40034,Ramen Restaurant
354,Brown University,41.826853625,-71.40228830348406,Benefit Street,41.822831451321,-71.40479317107041,Museum
355,Brown University,41.826853625,-71.40228830348406,Soban Korean Eatery,41.82941831635531,-71.40082079579048,Korean Restaurant
356,Brown University,41.826853625,-71.40228830348406,Tealuxe,41.827989010025206,-71.40066680719487,Tea Room
357,Brown University,41.826853625,-71.40228830348406,Pleasant Surprise,41.830272534169,-71.40081765933937,Gift Shop
358,Brown University,41.826853625,-71.40228830348406,Ben & Jerry's,41.8278755,-71.4008443,Ice Cream Shop
359,Brown University,41.826853625,-71.40228830348406,Now Yoga and Fitness,41.829649302694996,-71.40089750289916,Yoga Studio
360,Brown University,41.826853625,-71.40228830348406,John Brown House Museum,41.823153972746496,-71.40340159060086,History Museum
361,Brown University,41.826853625,-71.40228830348406,B.GOOD,41.82906,-71.400793,Fast Food Restaurant
362,Brown University,41.826853625,-71.40228830348406,SUBWAY,41.827547179278874,-71.39967826380632,Sandwich Place
363,Brown University,41.826853625,-71.40228830348406,Pot au Feu,41.82429629395286,-71.40909850337822,French Restaurant
364,Brown University,41.826853625,-71.40228830348406,Capriccio,41.82387234405609,-71.40884725116547,Italian Restaurant
365,Brown University,41.826853625,-71.40228830348406,Supercuts,41.83011206100419,-71.40078467865523,Salon / Barbershop
366,Brown University,41.826853625,-71.40228830348406,Pakarang,41.82203043291729,-71.40486520566729,Thai Restaurant
